player_tm_id,player_name,profile_url,dob,age,height_cm,nationality,second_nationality,detailed_position,strong_foot,current_club,scrape_status
744149,Adam Wharton,https://www.transfermarkt.com/adam-wharton/profil/spieler/744149,06/02/2004 (22),OmniSports,182,England,,Midfield - Defensive Midfield,left,Crystal Palace,ok
543387,Cheick Doucouré,https://www.transfermarkt.com/cheick-doucoure/profil/spieler/543387,08/01/2000 (26),Sababu Sport,180,Mali,,Midfield - Defensive Midfield,right,Crystal Palace,ok
262980,Jefferson Lerma,https://www.transfermarkt.com/jefferson-lerma/profil/spieler/262980,25/10/1994 (31),ABADSPORT,179,Colombia,,Midfield - Defensive Midfield,right,Crystal Palace,ok
860078,Kaden Rodney,https://www.transfermarkt.com/kaden-rodney/profil/spieler/860078,07/10/2004 (21),ROOF,189,England,,Midfield - Defensive Midfield,right,Crystal Palace,ok
207014,Will Hughes,https://www.transfermarkt.com/will-hughes/profil/spieler/207014,17/04/1995 (31),Two Touch Agency,185,England,,Midfield - Central Midfield,left,Crystal Palace,ok
356141,Daichi Kamada,https://www.transfermarkt.com/daichi-kamada/profil/spieler/356141,05/08/1996 (29),Roberto Tukada,180,Japan,,Midfield - Attacking Midfield,right,Crystal Palace,ok
747009,Justin Devenny,https://www.transfermarkt.com/justin-devenny/profil/spieler/747009,11/10/2003 (22),Consilium Sports ...,184,"Northern Ireland
  Scotland",,Midfield - Attacking Midfield,left,Crystal Palace,ok
410225,Ismaïla Sarr,https://www.transfermarkt.com/ismaila-sarr/profil/spieler/410225,25/02/1998 (28),Relatives,185,Senegal,,Attack - Right Winger,right,Crystal Palace,ok
568157,Yéremy Pino,https://www.transfermarkt.com/yeremy-pino/profil/spieler/568157,20/10/2002 (23),CAA Stellar,172,Spain,,Attack - Right Winger,right,Crystal Palace,ok
470607,Brennan Johnson,https://www.transfermarkt.com/brennan-johnson/profil/spieler/470607,23/05/2001 (25),Unique Sports Group,186,"Wales
  England",,Attack - Right Winger,right,Crystal Palace,ok
500689,Evann Guessand,https://www.transfermarkt.com/evann-guessand/profil/spieler/500689,01/07/2001 (24),One Team Management,188,"Cote d'Ivoire
  France",,Attack - Right Winger,right,Crystal Palace,ok
429983,Jørgen Strand Larsen,https://www.transfermarkt.com/jorgen-strand-larsen/profil/spieler/429983,06/02/2000 (26),TPSportManagement,193,Norway,,Attack - Centre-Forward,right,Crystal Palace,ok
420002,Jean-Philippe Mateta,https://www.transfermarkt.com/jean-philippe-mateta/profil/spieler/420002,28/06/1997 (28),Paul Latouche,192,"France
  DR Congo",,Attack - Centre-Forward,right,Crystal Palace,ok
1124005,Christantus Uche,https://www.transfermarkt.com/christantus-uche/profil/spieler/1124005,19/05/2003 (23),PINTEX SPORTS AGENCY,190,Nigeria,,Attack - Centre-Forward,both,Crystal Palace,ok
340324,Eddie Nketiah,https://www.transfermarkt.com/eddie-nketiah/profil/spieler/340324,30/05/1999 (26),Elite Project Group ...,175,"England
  Ghana",,Attack - Centre-Forward,right,Crystal Palace,ok
130164,Jordan Pickford,https://www.transfermarkt.com/jordan-pickford/profil/spieler/130164,07/03/1994 (32),CAA Stellar,185,England,,Goalkeeper,left,Everton FC,ok
357658,Mark Travers,https://www.transfermarkt.com/mark-travers/profil/spieler/357658,18/05/1999 (27),Unique Sports Group,191,Ireland,,Goalkeeper,right,Everton FC,ok
215810,Tom King,https://www.transfermarkt.com/tom-king/profil/spieler/215810,09/03/1995 (31),Relatives,194,"Wales
  England",,Goalkeeper,right,Everton FC,ok
661053,Jarrad Branthwaite,https://www.transfermarkt.com/jarrad-branthwaite/profil/spieler/661053,27/06/2002 (23),,195,England,,Defender - Centre-Back,left,Everton FC,ok
173504,James Tarkowski,https://www.transfermarkt.com/james-tarkowski/profil/spieler/173504,19/11/1992 (33),,185,"England
  Poland",,Defender - Centre-Back,right,Everton FC,ok
118534,Michael Keane,https://www.transfermarkt.com/michael-keane/profil/spieler/118534,11/01/1993 (33),TFK Sports ...,188,"England
  Ireland",,Defender - Centre-Back,right,Everton FC,ok
404842,Vitaliy Mykolenko,https://www.transfermarkt.com/vitaliy-mykolenko/profil/spieler/404842,29/05/1999 (26),ProStar,180,Ukraine,,Defender - Left-Back,left,Everton FC,ok
938146,Adam Aznou,https://www.transfermarkt.com/adam-aznou/profil/spieler/938146,02/06/2006 (19),Footfeel ISM,178,"Morocco
  Spain",,Defender - Left-Back,left,Everton FC,ok
711544,Jake O'Brien,https://www.transfermarkt.com/jake-obrien/profil/spieler/711544,15/05/2001 (25),Unique Sports Group,197,Ireland,,Defender - Right-Back,right,Everton FC,ok
424015,Nathan Patterson,https://www.transfermarkt.com/nathan-patterson/profil/spieler/424015,16/10/2001 (24),SA33,189,Scotland,,Defender - Right-Back,right,Everton FC,ok
68390,Séamus Coleman,https://www.transfermarkt.com/seamus-coleman/profil/spieler/68390,11/10/1988 (37),,177,Ireland,,Defender - Right-Back,right,Everton FC,ok
505219,James Garner,https://www.transfermarkt.com/james-garner/profil/spieler/505219,13/03/2001 (25),Triple S Sports,182,England,,Midfield - Defensive Midfield,right,Everton FC,ok
126665,Idrissa Gueye,https://www.transfermarkt.com/idrissa-gueye/profil/spieler/126665,26/09/1989 (36),Roc Nation Sports,174,Senegal,,Midfield - Defensive Midfield,right,Everton FC,ok
475188,Kiernan Dewsbury-Hall,https://www.transfermarkt.com/kiernan-dewsbury-hall/profil/spieler/475188,06/09/1998 (27),THE·TEAM,176,"England
  Ireland",,Midfield - Central Midfield,left,Everton FC,ok
748319,Carlos Alcaraz,https://www.transfermarkt.com/carlos-alcaraz/profil/spieler/748319,30/11/2002 (23),Rol Sports ...,176,Argentina,,Midfield - Central Midfield,right,Everton FC,ok
696589,Tim Iroegbunam,https://www.transfermarkt.com/tim-iroegbunam/profil/spieler/696589,30/06/2003 (22),S Palmer Sports,183,"England
  Nigeria",,Midfield - Central Midfield,right,Everton FC,ok
1107733,Harrison Armstrong,https://www.transfermarkt.com/harrison-armstrong/profil/spieler/1107733,19/01/2007 (19),CAA Base Ltd,185,England,,Midfield - Central Midfield,right,Everton FC,ok
608832,Merlin Röhl,https://www.transfermarkt.com/merlin-rohl/profil/spieler/608832,05/07/2002 (23),sportlobby,192,Germany,,Midfield - Attacking Midfield,right,Everton FC,ok
203460,Jack Grealish,https://www.transfermarkt.com/jack-grealish/profil/spieler/203460,10/09/1995 (30),CAA Stellar,180,"England
  Ireland",,Attack - Left Winger,right,Everton FC,ok
936874,Tyrique George,https://www.transfermarkt.com/tyrique-george/profil/spieler/936874,04/02/2006 (20),Elite Project Group ...,181,"England
  Nigeria",,Attack - Left Winger,right,Everton FC,ok
584769,Dwight McNeil,https://www.transfermarkt.com/dwight-mcneil/profil/spieler/584769,22/11/1999 (26),Unique Sports Group,183,"England
  Jamaica",,Attack - Left Winger,left,Everton FC,ok
623570,Iliman Ndiaye,https://www.transfermarkt.com/iliman-ndiaye/profil/spieler/623570,06/03/2000 (26),Classico,180,"Senegal
  France",,Attack - Right Winger,right,Everton FC,ok
866655,Tyler Dibling,https://www.transfermarkt.com/tyler-dibling/profil/spieler/866655,17/02/2006 (20),ROOF,178,England,,Attack - Right Winger,left,Everton FC,ok
937941,Thierno Barry,https://www.transfermarkt.com/thierno-barry/profil/spieler/937941,21/10/2002 (23),ROOF,195,"France
  Guinea",,Attack - Centre-Forward,right,Everton FC,ok
595809,Beto,https://www.transfermarkt.com/beto/profil/spieler/595809,31/01/1998 (28),PR10,194,"Guinea-Bissau
  Portugal",,Attack - Centre-Forward,right,Everton FC,ok
72476,Bernd Leno,https://www.transfermarkt.com/bernd-leno/profil/spieler/72476,04/03/1992 (34),fair-sport GmbH,190,Germany,,Goalkeeper,right,Fulham FC,ok
127181,Benjamin Lecomte,https://www.transfermarkt.com/benjamin-lecomte/profil/spieler/127181,26/04/1991 (35),YSI Football,186,France,,Goalkeeper,left,Fulham FC,ok
461883,Calvin Bassey,https://www.transfermarkt.com/calvin-bassey/profil/spieler/461883,31/12/1999 (26),Unique Sports Group,185,"Nigeria
  England",,Defender - Centre-Back,left,Fulham FC,ok
260827,Joachim Andersen,https://www.transfermarkt.com/joachim-andersen/profil/spieler/260827,31/05/1996 (29),SEG,192,Denmark,,Defender - Centre-Back,right,Fulham FC,ok
272622,Issa Diop,https://www.transfermarkt.com/issa-diop/profil/spieler/272622,09/01/1997 (29),,194,"Morocco
  France",,Defender - Centre-Back,right,Fulham FC,ok
494880,Jorge Cuenca,https://www.transfermarkt.com/jorge-cuenca/profil/spieler/494880,17/11/1999 (26),InterStarDeporte,190,Spain,,Defender - Centre-Back,left,Fulham FC,ok
349701,Antonee Robinson,https://www.transfermarkt.com/antonee-robinson/profil/spieler/349701,08/08/1997 (28),THE·TEAM,183,"United States
  England",,Defender - Left-Back,left,Fulham FC,ok
392775,Ryan Sessegnon,https://www.transfermarkt.com/ryan-sessegnon/profil/spieler/392775,18/05/2000 (26),Unique Sports Group,178,England,,Defender - Left-Back,left,Fulham FC,ok
206746,Kenny Tete,https://www.transfermarkt.com/kenny-tete/profil/spieler/206746,09/10/1995 (30),HCM Sports ...,180,"Netherlands
  Mozambique",,Defender - Right-Back,right,Fulham FC,ok
262226,Timothy Castagne,https://www.transfermarkt.com/timothy-castagne/profil/spieler/262226,05/12/1995 (30),SENERGIES BV,185,Belgium,,Defender - Right-Back,right,Fulham FC,ok
333014,Sander Berge,https://www.transfermarkt.com/sander-berge/profil/spieler/333014,14/02/1998 (28),Keypass AS,195,Norway,,Midfield - Defensive Midfield,right,Fulham FC,ok
245056,Saša Lukić,https://www.transfermarkt.com/sasa-lukic/profil/spieler/245056,13/08/1996 (29),AC Talent,182,Serbia,,Midfield - Central Midfield,right,Fulham FC,ok
226973,Harrison Reed,https://www.transfermarkt.com/harrison-reed/profil/spieler/226973,27/01/1995 (31),Unique Sports Group,181,England,,Midfield - Central Midfield,right,Fulham FC,ok
123275,Tom Cairney,https://www.transfermarkt.com/tom-cairney/profil/spieler/123275,20/01/1991 (35),Unique Sports Group,185,"Scotland
  England",,Midfield - Central Midfield,left,Fulham FC,ok
392765,Emile Smith Rowe,https://www.transfermarkt.com/emile-smith-rowe/profil/spieler/392765,28/07/2000 (25),Jordan Wise,182,England,,Midfield - Attacking Midfield,right,Fulham FC,ok
1011131,Josh King,https://www.transfermarkt.com/josh-king/profil/spieler/1011131,03/01/2007 (19),THE·TEAM,173,England,,Midfield - Attacking Midfield,right,Fulham FC,ok
900195,Kevin,https://www.transfermarkt.com/kevin/profil/spieler/900195,04/01/2003 (23),Talents Sports,176,Brazil,,Attack - Left Winger,right,Fulham FC,ok
242631,Alex Iwobi,https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631,03/05/1996 (30),Elite Project Group ...,183,"Nigeria
  England",,Attack - Left Winger,right,Fulham FC,ok
661207,Oscar Bobb,https://www.transfermarkt.com/oscar-bobb/profil/spieler/661207,12/07/2003 (22),CAA Stellar,175,"Norway
  The Gambia",,Attack - Right Winger,left,Fulham FC,ok
279455,Harry Wilson,https://www.transfermarkt.com/harry-wilson/profil/spieler/279455,22/03/1997 (29),Unique Sports Group,173,"Wales
  England",,Attack - Right Winger,left,Fulham FC,ok
401922,Samuel Chukwueze,https://www.transfermarkt.com/samuel-chukwueze/profil/spieler/401922,22/05/1999 (27),InterLex Sport,172,Nigeria,,Attack - Right Winger,left,Fulham FC,ok
735571,Rodrigo Muniz,https://www.transfermarkt.com/rodrigo-muniz/profil/spieler/735571,04/05/2001 (25),CAA Base Ltd,186,Brazil,,Attack - Centre-Forward,right,Fulham FC,ok
206040,Raúl Jiménez,https://www.transfermarkt.com/raul-jimenez/profil/spieler/206040,05/05/1991 (35),,187,Mexico,,Attack - Centre-Forward,right,Fulham FC,ok
1069512,Jonah Kusi-Asare,https://www.transfermarkt.com/jonah-kusi-asare/profil/spieler/1069512,04/07/2007 (18),KSM AGENCY,196,"Sweden
  Ghana",,Attack - Centre-Forward,right,Fulham FC,ok
208379,Christian Walton,https://www.transfermarkt.com/christian-walton/profil/spieler/208379,09/11/1995 (30),Refuel Performance ...,195,England,,Goalkeeper,left,Ipswich Town,ok
245625,Alex Palmer,https://www.transfermarkt.com/alex-palmer/profil/spieler/245625,10/08/1996 (29),,191,England,,Goalkeeper,right,Ipswich Town,ok
61814,David Button,https://www.transfermarkt.com/david-button/profil/spieler/61814,27/02/1989 (37),THE·TEAM,191,England,,Goalkeeper,right,Ipswich Town,ok
401320,Dara O'Shea,https://www.transfermarkt.com/dara-oshea/profil/spieler/401320,04/03/1999 (27),Unique Sports Group,189,Ireland,,Defender - Centre-Back,right,Ipswich Town,ok
693095,Jacob Greaves,https://www.transfermarkt.com/jacob-greaves/profil/spieler/693095,12/09/2000 (25),CAA Stellar,193,England,,Defender - Centre-Back,left,Ipswich Town,ok
364827,Cédric Kipré,https://www.transfermarkt.com/cedric-kipre/profil/spieler/364827,09/12/1996 (29),CAA Base Ltd,193,"Cote d'Ivoire
  France",,Defender - Centre-Back,right,Ipswich Town,ok
758030,Elkan Baggott,https://www.transfermarkt.com/elkan-baggott/profil/spieler/758030,23/10/2002 (23),Refuel Performance ...,196,"Indonesia
  England",,Defender - Centre-Back,left,Ipswich Town,ok
596446,Leif Davis,https://www.transfermarkt.com/leif-davis/profil/spieler/596446,31/12/1999 (26),Two Touch Agency,182,England,,Defender - Left-Back,left,Ipswich Town,ok
146509,Conor Townsend,https://www.transfermarkt.com/conor-townsend/profil/spieler/146509,04/03/1993 (33),Elite Management ...,183,England,,Defender - Left-Back,left,Ipswich Town,ok
468002,Ben Johnson,https://www.transfermarkt.com/ben-johnson/profil/spieler/468002,24/01/2000 (26),CAA Base Ltd,184,England,,Defender - Right-Back,right,Ipswich Town,ok
351755,Darnell Furlong,https://www.transfermarkt.com/darnell-furlong/profil/spieler/351755,31/10/1995 (30),New Era Global ...,183,"England
  Montserrat",,Defender - Right-Back,right,Ipswich Town,ok
14086,Ashley Young,https://www.transfermarkt.com/ashley-young/profil/spieler/14086,09/07/1985 (40),CAA Base Ltd,175,"England
  Jamaica",,Defender - Right-Back,both,Ipswich Town,ok
315145,Azor Matusiwa,https://www.transfermarkt.com/azor-matusiwa/profil/spieler/315145,28/04/1998 (28),ER Sport Agency,173,"Netherlands
  Angola",,Midfield - Defensive Midfield,right,Ipswich Town,ok
468066,Jens Cajuste,https://www.transfermarkt.com/jens-cajuste/profil/spieler/468066,10/08/1999 (26),World in Motion,188,"Sweden
  United States",,Midfield - Defensive Midfield,right,Ipswich Town,ok
715558,Marcelino Núñez,https://www.transfermarkt.com/marcelino-nunez/profil/spieler/715558,01/03/2000 (26),Vibra Futbol,173,Chile,,Midfield - Central Midfield,right,Ipswich Town,ok
570336,Dan Neil,https://www.transfermarkt.com/dan-neil/profil/spieler/570336,13/12/2001 (24),THE·TEAM,185,England,,Midfield - Central Midfield,left,Ipswich Town,ok
458178,Jack Taylor,https://www.transfermarkt.com/jack-taylor/profil/spieler/458178,23/06/1998 (27),Unique Sports Group,185,"Ireland
  England",,Midfield - Central Midfield,right,Ipswich Town,ok
621193,Kasey McAteer,https://www.transfermarkt.com/kasey-mcateer/profil/spieler/621193,22/11/2001 (24),Two Touch Agency,177,"Ireland
  England",,Midfield - Right Midfield,right,Ipswich Town,ok
255731,Wes Burns,https://www.transfermarkt.com/wes-burns/profil/spieler/255731,23/11/1994 (31),CAA Stellar,173,Wales,,Midfield - Right Midfield,right,Ipswich Town,ok
530813,Anis Mehmeti,https://www.transfermarkt.com/anis-mehmeti/profil/spieler/530813,09/01/2001 (25),Besten Sports,180,"Albania
  England",,Midfield - Attacking Midfield,right,Ipswich Town,ok
665390,Jaden Philogene,https://www.transfermarkt.com/jaden-philogene/profil/spieler/665390,08/02/2002 (24),One Vision Sports ...,181,"England
  Dominica",,Attack - Left Winger,right,Ipswich Town,ok
559794,Jack Clarke,https://www.transfermarkt.com/jack-clarke/profil/spieler/559794,23/11/2000 (25),SMI Sports ...,181,England,,Attack - Left Winger,right,Ipswich Town,ok
923504,Sindre Walle Egeli,https://www.transfermarkt.com/sindre-walle-egeli/profil/spieler/923504,21/06/2006 (19),Keypass AS,182,Norway,,Attack - Right Winger,left,Ipswich Town,ok
420808,George Hirst,https://www.transfermarkt.com/george-hirst/profil/spieler/420808,15/02/1999 (27),Footwork,191,"Scotland
  England",,Attack - Centre-Forward,right,Ipswich Town,ok
197642,Chuba Akpom,https://www.transfermarkt.com/chuba-akpom/profil/spieler/197642,09/10/1995 (30),Elite Project Group ...,183,"England
  Nigeria",,Attack - Centre-Forward,right,Ipswich Town,ok
633306,Iván Azón,https://www.transfermarkt.com/ivan-azon/profil/spieler/633306,24/12/2002 (23),DV7 Management,182,Spain,,Attack - Centre-Forward,right,Ipswich Town,ok
486144,Jakub Stolarczyk,https://www.transfermarkt.com/jakub-stolarczyk/profil/spieler/486144,19/12/2000 (25),Two Touch Agency,194,Poland,,Goalkeeper,right,Leicester City,ok
551182,Fran Vieites,https://www.transfermarkt.com/fran-vieites/profil/spieler/551182,07/05/1999 (27),F.J.VILLAVERDE,196,Spain,,Goalkeeper,left,Leicester City,ok
33873,Asmir Begovic,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,20/06/1987 (38),Refuel Performance ...,199,"Bosnia-Herzegovina
  Canada",,Goalkeeper,right,Leicester City,ok
461833,Caleb Okoli,https://www.transfermarkt.com/caleb-okoli/profil/spieler/461833,13/07/2001 (24),CAA Base Ltd,191,"Italy
  Nigeria",,Defender - Centre-Back,right,Leicester City,ok
298091,Harry Souttar,https://www.transfermarkt.com/harry-souttar/profil/spieler/298091,22/10/1998 (27),FullNinety,198,"Australia
  Scotland",,Defender - Centre-Back,right,Leicester City,ok
99331,Jannik Vestergaard,https://www.transfermarkt.com/jannik-vestergaard/profil/spieler/99331,03/08/1992 (33),Unique Sports Group,199,"Denmark
  Germany",,Defender - Centre-Back,both,Leicester City,ok
714458,Ben Nelson,https://www.transfermarkt.com/ben-nelson/profil/spieler/714458,18/03/2004 (22),THE·TEAM,193,"England
  Scotland",,Defender - Centre-Back,right,Leicester City,ok
183318,Jamaal Lascelles,https://www.transfermarkt.com/jamaal-lascelles/profil/spieler/183318,11/11/1993 (32),Unique Sports Group,188,"England
  Barbados",,Defender - Centre-Back,right,Leicester City,ok
564529,Victor Kristiansen,https://www.transfermarkt.com/victor-kristiansen/profil/spieler/564529,16/12/2002 (23),BTAM,181,Denmark,,Defender - Left-Back,left,Leicester City,ok
505194,Luke Thomas,https://www.transfermarkt.com/luke-thomas/profil/spieler/505194,10/06/2001 (24),THE·TEAM,181,England,,Defender - Left-Back,left,Leicester City,ok
215876,Ricardo Pereira,https://www.transfermarkt.com/ricardo-pereira/profil/spieler/215876,06/10/1993 (32),F2F,175,"Portugal
  Cape Verde",,Defender - Right-Back,right,Leicester City,ok
1135364,Olabade Aluko,https://www.transfermarkt.com/olabade-aluko/profil/spieler/1135364,30/11/2006 (19),THE·TEAM,182,"England
  Nigeria",,Defender - Right-Back,right,Leicester City U21 (#56),ok
406638,Oliver Skipp,https://www.transfermarkt.com/oliver-skipp/profil/spieler/406638,16/09/2000 (25),ARETÉ,175,England,,Midfield - Defensive Midfield,right,Leicester City,ok
249126,Harry Winks,https://www.transfermarkt.com/harry-winks/profil/spieler/249126,02/02/1996 (30),CAA Stellar,178,England,,Midfield - Defensive Midfield,right,Leicester City,ok
